Date,Piligrims,Tonsures,Hundi,Special Day,Tirupati,Tirumala,VIP darshan,tirumala darshan,srinivasam complex,tirumala darshan tickets,tirupati balaji.ap.gov.in,Special Day Weighted,Piligrims_7Day_Avg,Festival Intensity
08-08-2024,63535,28685.0,3.81,1,31,17,0,22,0,23,0,1.0336141322534529,68715.71428571429,68715.71428571429
09-08-2024,65131,30998.0,4.66,1,34,20,0,25,0,0,0,1.0336141322534529,69085.85714285714,69085.85714285714
10-08-2024,73313,39344.0,3.65,1,36,24,0,36,0,33,0,1.0336141322534529,68824.85714285714,68824.85714285714
11-08-2024,86604,31536.0,3.89,1,32,23,0,37,0,33,0,1.0336141322534529,70431.71428571429,70431.71428571429
12-08-2024,70728,29611.0,4.66,1,34,21,0,28,0,0,0,1.0336141322534529,71522.14285714286,71522.14285714286
13-08-2024,73246,28133.0,4.35,1,33,19,0,28,0,32,0,1.0336141322534529,72523.71428571429,72523.71428571429
14-08-2024,72967,32421.0,5.26,1,34,19,0,35,0,25,0,1.0336141322534529,72217.71428571429,72217.71428571429
15-08-2024,76695,34395.0,3.9,1,30,21,0,27,0,0,0,1.0336141322534529,74097.71428571429,74097.71428571429
16-08-2024,62625,34462.0,3.63,1,33,21,0,24,0,0,0,1.0336141322534529,73739.71428571429,73739.71428571429
17-08-2024,77807,38340.0,4.02,1,33,24,0,28,0,27,0,1.0336141322534529,74381.71428571429,74381.71428571429
18-08-2024,77807,31222.0,4.21,1,31,21,0,24,0,0,0,1.0336141322534529,73125.0,73125.0
19-08-2024,71595,28981.0,3.89,1,28,21,0,28,0,39,0,1.0336141322534529,73248.85714285714,73248.85714285714
20-08-2024,73082,27972.0,4.46,1,30,20,0,39,0,25,0,1.0336141322534529,73225.42857142857,73225.42857142857
21-08-2024,74957,33066.0,4.12,1,29,22,0,38,0,27,0,1.0336141322534529,73509.71428571429,73509.71428571429
22-08-2024,63202,34057.0,4.37,1,31,25,0,34,0,40,0,1.0336141322534529,71582.14285714286,71582.14285714286
23-08-2024,69098,34707.0,3.56,1,34,26,0,43,0,36,0,1.0336141322534529,72506.85714285714,72506.85714285714
24-08-2024,79521,40152.0,3.87,1,46,52,100,100,69,84,100,1.0336141322534529,72751.71428571429,72751.71428571429
25-08-2024,84060,34985.0,4.01,1,28,25,0,39,100,0,0,1.0336141322534529,73645.0,73645.0
26-08-2024,76910,30320.0,4.26,1,29,19,0,31,0,42,0,1.0336141322534529,74404.28571428571,74404.28571428571
27-08-2024,71153,25863.0,4.32,1,29,19,0,26,0,37,0,1.0336141322534529,74128.71428571429,74128.71428571429
28-08-2024,76772,30293.0,3.82,1,27,20,0,33,0,31,0,1.0336141322534529,74388.0,74388.0
29-08-2024,62529,29730.0,4.51,1,27,19,0,23,0,0,0,1.0336141322534529,74291.85714285714,74291.85714285714
30-08-2024,65080,27394.0,3.8,1,30,19,0,28,0,41,0,1.0336141322534529,73717.85714285714,73717.85714285714
31-08-2024,81207,31414.0,4.53,1,35,22,0,24,0,0,0,1.0336141322534529,73958.71428571429,73958.71428571429
01-09-2024,74498,25355.0,4.06,1,32,19,0,22,0,0,0,1.0336141322534529,72592.71428571429,72592.71428571429
02-09-2024,63936,18697.0,4.55,1,32,19,0,19,0,0,0,1.0336141322534529,70739.28571428571,70739.28571428571
03-09-2024,57817,17592.0,3.53,1,28,17,0,17,0,0,0,1.0336141322534529,68834.14285714286,68834.14285714286
04-09-2024,57390,20628.0,3.45,1,35,16,0,26,0,0,0,1.0336141322534529,66065.28571428571,66065.28571428571
05-09-2024,61142,21525.0,3.2,1,44,16,0,23,0,0,0,1.0336141322534529,65867.14285714286,65867.14285714286
06-09-2024,58100,20817.0,3.39,1,39,16,78,15,0,0,0,1.0336141322534529,64870.0,64870.0
07-09-2024,83960,32342.0,2.96,1,32,18,0,25,0,28,0,1.0336141322534529,65263.28571428572,65263.28571428572
08-09-2024,81178,25643.0,3.25,1,37,20,0,21,0,0,0,1.0336141322534529,66217.57142857143,66217.57142857143
09-09-2024,67030,23476.0,3.6,1,55,16,0,19,0,0,0,1.0336141322534529,66659.57142857143,66659.57142857143
10-09-2024,62380,21405.0,3.95,1,56,16,0,21,0,34,0,1.0336141322534529,67311.42857142857,67311.42857142857
11-09-2024,67668,23157.0,3.56,1,35,17,0,23,0,0,0,1.0336141322534529,68779.71428571429,68779.71428571429
12-09-2024,63544,22942.0,3.37,1,40,15,0,24,0,0,0,1.0336141322534529,69122.85714285714,69122.85714285714
13-09-2024,60694,27350.0,3.78,1,36,17,0,26,0,0,0,1.0336141322534529,69493.42857142857,69493.42857142857
14-09-2024,80735,40524.0,3.19,1,34,22,0,30,0,0,0,1.0336141322534529,69032.71428571429,69032.71428571429
15-09-2024,85626,33138.0,4.13,1,31,20,0,33,0,31,0,1.0336141322534529,69668.14285714286,69668.14285714286
16-09-2024,76200,29492.0,4.61,1,30,18,0,21,0,26,0,1.0336141322534529,70978.14285714286,70978.14285714286
17-09-2024,72072,30384.0,4.16,1,28,19,0,35,0,28,0,1.0336141322534529,72362.71428571429,72362.71428571429
18-09-2024,78690,26086.0,4.18,1,28,22,74,38,0,0,0,1.0336141322534529,73937.28571428571,73937.28571428571
19-09-2024,68835,25883.0,4.96,1,52,27,0,32,0,32,0,1.0336141322534529,74693.14285714286,74693.14285714286
20-09-2024,73104,28330.0,3.25,1,97,70,0,33,0,26,0,1.0336141322534529,76466.0,76466.0
21-09-2024,82406,31151.0,3.68,1,100,89,0,45,0,42,0,1.0336141322534529,76704.71428571429,76704.71428571429
22-09-2024,82646,25437.0,4.57,1,80,87,0,35,0,35,0,1.0336141322534529,76279.0,76279.0
23-09-2024,65604,24266.0,3.85,1,72,83,0,61,0,63,74,1.0336141322534529,74765.28571428571,74765.28571428571
24-09-2024,67616,22759.0,3.89,1,75,100,77,78,67,100,0,1.0336141322534529,74128.71428571429,74128.71428571429
25-09-2024,77939,22668.0,3.5,1,46,61,0,27,0,0,0,1.0336141322534529,74021.42857142857,74021.42857142857
26-09-2024,61328,22033.0,3.84,1,39,45,0,26,0,0,0,1.0336141322534529,72949.0,72949.0
27-09-2024,64158,24938.0,3.31,1,36,33,0,33,0,0,0,1.0336141322534529,71671.0,71671.0
28-09-2024,71133,35502.0,3.28,1,42,52,0,27,0,0,0,1.0336141322534529,70060.57142857143,70060.57142857143
29-09-2024,84066,29044.0,4.02,1,32,26,0,28,0,0,0,1.0336141322534529,70263.42857142857,70263.42857142857
30-09-2024,66986,26163.0,5.05,1,35,32,0,22,0,0,0,1.0336141322534529,70460.85714285714,70460.85714285714
01-10-2024,69300,21884.0,4.23,1,82,72,0,18,0,0,0,1.0336141322534529,70701.42857142857,70701.42857142857
02-10-2024,80613,24403.0,2.92,1,66,45,0,16,0,0,0,1.0336141322534529,71083.42857142857,71083.42857142857
03-10-2024,63376,25146.0,3.56,1,69,39,0,14,0,0,0,1.0336141322534529,71376.0,71376.0
04-10-2024,54866,28657.0,2.6,1,70,47,0,18,0,21,0,1.0336141322534529,70048.57142857143,70048.57142857143
05-10-2024,75552,35885.0,2.54,1,87,54,0,26,0,0,0,1.0336141322534529,70679.85714285714,70679.85714285714
06-10-2024,86859,37173.0,3.63,1,68,44,0,19,0,0,0,1.0336141322534529,71078.85714285714,71078.85714285714
07-10-2024,81481,38762.0,3.31,1,61,38,0,17,0,0,0,1.0336141322534529,73149.57142857143,73149.57142857143
08-10-2024,82043,30100.0,4.1,1,63,42,0,12,0,0,0,1.0336141322534529,74970.0,74970.0
09-10-2024,79753,29623.0,3.48,1,65,36,0,13,0,16,0,1.0336141322534529,74847.14285714286,74847.14285714286
10-10-2024,60775,25288.0,3.88,1,61,33,0,15,0,0,0,1.0336141322534529,74475.57142857143,74475.57142857143
11-10-2024,71443,26948.0,2.52,1,61,39,0,19,0,0,0,1.0336141322534529,76843.71428571429,76843.71428571429
12-10-2024,73684,36482.0,2.72,1,65,41,0,13,0,0,0,1.0336141322534529,76576.85714285714,76576.85714285714
13-10-2024,86900,28739.0,2.56,1,66,37,0,23,0,0,0,1.0336141322534529,76582.71428571429,76582.71428571429
14-10-2024,75361,28850.0,3.91,1,79,38,0,19,0,0,0,1.0336141322534529,75708.42857142857,75708.42857142857
15-10-2024,73891,24423.0,3.53,1,68,38,0,13,0,0,0,1.0336141322534529,74543.85714285714,74543.85714285714
16-10-2024,75371,24065.0,4.21,1,69,39,0,23,0,0,0,1.0336141322534529,73917.85714285714,73917.85714285714
17-10-2024,58637,21956.0,3.69,1,70,39,0,19,0,21,0,1.0336141322534529,73612.42857142857,73612.42857142857
18-10-2024,61576,23412.0,3.54,1,68,42,0,26,0,0,0,1.0336141322534529,72202.85714285714,72202.85714285714
19-10-2024,80741,31581.0,3.45,1,69,47,0,24,0,19,0,1.0336141322534529,73211.0,73211.0
20-10-2024,73926,23726.0,3.87,1,58,38,0,14,0,0,0,1.0336141322534529,71357.57142857143,71357.57142857143
21-10-2024,64894,23355.0,3.82,1,63,37,0,22,0,0,0,1.0336141322534529,69862.28571428571,69862.28571428571
22-10-2024,64359,20711.0,3.59,1,61,45,0,33,0,36,0,1.0336141322534529,68500.57142857143,68500.57142857143
23-10-2024,64447,25555.0,3.38,1,68,43,0,34,0,33,0,1.0336141322534529,66940.0,66940.0
24-10-2024,61004,20173.0,3.48,1,75,74,0,60,0,51,0,1.0336141322534529,67278.14285714286,67278.14285714286
25-10-2024,56501,21203.0,3.78,1,64,39,0,24,0,0,0,1.0336141322534529,66553.14285714286,66553.14285714286
26-10-2024,77844,27418.0,3.27,1,74,42,0,24,0,0,0,1.0336141322534529,66139.28571428571,66139.28571428571
27-10-2024,69333,22606.0,3.53,1,58,41,0,22,0,0,0,1.0336141322534529,65483.142857142855,65483.142857142855
28-10-2024,63729,20957.0,3.85,1,58,30,0,18,0,0,0,1.0336141322534529,65316.71428571428,65316.71428571428
29-10-2024,59140,16937.0,3.31,1,57,28,0,16,0,0,0,1.0336141322534529,64571.142857142855,64571.142857142855
30-10-2024,59140,16211.0,4.37,1,55,33,0,17,0,20,0,1.0336141322534529,63813.0,63813.0
31-10-2024,63987,20902.0,2.66,1,46,27,100,15,0,0,0,1.0336141322534529,64239.142857142855,64239.142857142855
01-11-2024,67785,27753.0,2.38,1,57,38,0,20,0,23,0,1.0336141322534529,65851.14285714286,65851.14285714286
02-11-2024,88076,36829.0,3.52,1,69,44,0,24,0,22,0,1.0336141322534529,67312.85714285714,67312.85714285714
03-11-2024,84489,28871.0,3.76,1,62,37,0,19,0,21,0,1.0336141322534529,69478.0,69478.0
04-11-2024,74651,24712.0,4.14,1,58,33,0,20,0,0,0,1.0336141322534529,71038.28571428571,71038.28571428571
05-11-2024,68146,22667.0,4.23,1,59,36,0,22,0,21,0,1.0336141322534529,72324.85714285714,72324.85714285714
06-11-2024,66163,25299.0,3.86,1,54,30,0,16,0,0,0,1.0336141322534529,73328.14285714286,73328.14285714286
07-11-2024,52643,24527.0,3.73,1,58,35,0,21,0,0,0,1.0336141322534529,71707.57142857143,71707.57142857143
08-11-2024,64983,25324.0,3.49,1,61,37,0,19,0,19,0,1.0336141322534529,71307.28571428571,71307.28571428571
09-11-2024,73558,32675.0,3.79,1,71,41,0,22,0,0,0,1.0336141322534529,69233.28571428571,69233.28571428571
10-11-2024,82558,26415.0,3.45,1,59,37,0,18,0,0,0,1.0336141322534529,68957.42857142857,68957.42857142857
11-11-2024,73917,25161.0,4.82,1,60,33,0,17,0,0,0,1.0336141322534529,68852.57142857143,68852.57142857143
12-11-2024,61446,21374.0,3.81,1,64,35,0,18,0,0,0,1.0336141322534529,67895.42857142857,67895.42857142857
13-11-2024,66441,20639.0,4.12,1,60,36,0,24,0,24,0,1.0336141322534529,67935.14285714286,67935.14285714286
14-11-2024,56711,19775.0,3.64,1,62,32,0,17,0,0,0,1.0336141322534529,68516.28571428571,68516.28571428571
15-11-2024,61613,20291.0,3.12,1,60,37,0,22,0,20,0,1.0336141322534529,68034.85714285714,68034.85714285714
16-11-2024,73179,25602.0,4.03,1,70,42,0,23,0,21,0,1.0336141322534529,67980.71428571429,67980.71428571429
17-11-2024,71441,23595.0,3.87,1,61,38,0,18,0,21,0,1.0336141322534529,66392.57142857143,66392.57142857143
18-11-2024,62085,21335.0,3.78,1,71,41,0,24,0,0,0,1.0336141322534529,64702.28571428572,64702.28571428572
19-11-2024,62248,18852.0,3.71,1,70,40,0,24,0,29,0,1.0336141322534529,64816.857142857145,64816.857142857145
20-11-2024,59231,22029.0,3.08,1,62,43,0,27,0,32,0,1.0336141322534529,63786.857142857145,63786.857142857145
21-11-2024,60803,21930.0,3.27,1,65,47,0,37,0,30,0,1.0336141322534529,64371.42857142857,64371.42857142857
22-11-2024,63731,22890.0,3.94,1,61,40,0,22,0,0,0,1.0336141322534529,64674.0,64674.0
23-11-2024,75147,28096.0,3.16,1,63,47,0,31,0,20,0,1.0336141322534529,64955.142857142855,64955.142857142855
24-11-2024,75737,23208.0,4.14,1,55,37,0,26,0,49,0,1.0336141322534529,65568.85714285714,65568.85714285714
25-11-2024,63637,24016.0,4.2,1,69,72,73,41,100,43,0,1.0336141322534529,65790.57142857143,65790.57142857143
26-11-2024,64525,19880.0,3.53,1,61,41,0,26,0,24,0,1.0336141322534529,66115.85714285714,66115.85714285714
27-11-2024,67626,22231.0,3.75,1,61,37,0,22,0,23,0,1.0336141322534529,67315.14285714286,67315.14285714286
28-11-2024,56952,21714.0,3.84,1,58,30,0,16,0,0,0,1.0336141322534529,66765.0,66765.0
29-11-2024,62147,23096.0,3.77,1,62,39,0,25,0,0,0,1.0336141322534529,66538.71428571429,66538.71428571429
30-11-2024,73169,25112.0,3.35,1,72,43,0,23,0,20,0,1.0336141322534529,66256.14285714286,66256.14285714286
01-12-2024,67496,19064.0,3.33,1,65,40,0,15,0,0,0,1.0336141322534529,65078.857142857145,65078.857142857145
02-12-2024,58607,19841.0,3.61,1,66,38,0,16,0,19,0,1.0336141322534529,64360.28571428572,64360.28571428572
03-12-2024,60301,20222.0,3.32,1,65,38,0,21,0,19,0,1.0336141322534529,63756.857142857145,63756.857142857145
04-12-2024,65265,21384.0,3.27,1,62,34,0,27,0,28,0,1.0336141322534529,63419.57142857143,63419.57142857143
05-12-2024,46957,21560.0,2.97,1,60,30,0,18,0,20,0,1.0336141322534529,61991.71428571428,61991.71428571428
06-12-2024,75782,26057.0,2.97,1,60,36,0,20,0,0,0,1.0336141322534529,63939.57142857143,63939.57142857143
07-12-2024,78569,28193.0,3.54,1,64,36,0,19,0,0,0,1.0336141322534529,64711.0,64711.0
08-12-2024,73107,22721.0,3.58,1,57,37,0,21,0,0,0,1.0336141322534529,65512.57142857143,65512.57142857143
09-12-2024,67124,24069.0,3.77,1,60,37,0,24,0,0,0,1.0336141322534529,66729.28571428571,66729.28571428571
10-12-2024,67284,19064.0,4.27,1,57,37,0,19,0,34,0,1.0336141322534529,67726.85714285714,67726.85714285714
11-12-2024,65887,25725.0,3.88,1,59,34,0,21,0,0,0,1.0336141322534529,67815.71428571429,67815.71428571429
12-12-2024,61178,22464.0,3.85,1,64,41,0,17,0,19,0,1.0336141322534529,69847.28571428571,69847.28571428571
13-12-2024,63722,22225.0,3.77,1,70,39,0,21,0,20,0,1.0336141322534529,68124.42857142857,68124.42857142857
14-12-2024,72962,30645.0,3.37,1,66,46,0,21,0,0,0,1.0336141322534529,67323.42857142857,67323.42857142857
15-12-2024,66160,22724.0,3.47,1,58,42,0,22,0,23,0,1.0336141322534529,66331.0,66331.0
16-12-2024,62112,22541.0,3.36,1,67,40,0,27,0,22,0,1.0336141322534529,65615.0,65615.0
17-12-2024,63598,20102.0,3.59,1,71,41,0,23,0,24,0,1.0336141322534529,65088.42857142857,65088.42857142857
18-12-2024,70457,22152.0,4.16,1,66,44,0,32,0,0,0,1.0336141322534529,65741.28571428571,65741.28571428571
19-12-2024,58165,20377.0,3.6,1,71,43,0,25,0,30,0,1.0336141322534529,65310.857142857145,65310.857142857145
20-12-2024,65299,20297.0,3.75,1,64,46,0,28,0,17,0,1.0336141322534529,65536.14285714286,65536.14285714286
21-12-2024,72411,27677.0,3.44,1,72,63,0,37,0,24,0,1.0336141322534529,65457.42857142857,65457.42857142857
22-12-2024,77260,24223.0,4.12,1,70,51,0,38,0,31,91,1.0336141322534529,67043.14285714286,67043.14285714286
23-12-2024,65656,24360.0,4.15,1,79,73,0,70,0,53,0,1.0336141322534529,67549.42857142857,67549.42857142857
24-12-2024,67209,22708.0,4.23,1,100,98,98,100,0,100,0,1.0336141322534529,68065.28571428571,68065.28571428571
25-12-2024,73301,26242.0,4.14,1,82,61,0,41,0,34,0,1.0336141322534529,68471.57142857143,68471.57142857143
26-12-2024,59584,24905.0,4.18,1,91,100,0,73,0,56,0,1.0336141322534529,68674.28571428571,68674.28571428571
27-12-2024,66715,24503.0,4.06,1,79,55,0,39,0,27,0,1.0336141322534529,68876.57142857143,68876.57142857143
28-12-2024,78414,26100.0,3.45,1,76,50,0,28,0,25,0,1.0336141322534529,69734.14285714286,69734.14285714286
29-12-2024,84950,21098.0,3.8,1,64,42,0,23,0,0,0,1.0336141322534529,70832.71428571429,70832.71428571429
30-12-2024,68298,16544.0,4.1,1,68,42,0,26,0,0,0,1.0336141322534529,71210.14285714286,71210.14285714286
31-12-2024,62495,19298.0,3.8,1,68,35,0,15,0,0,0,1.0336141322534529,70536.71428571429,70536.71428571429
