Unnamed: 0,Date,Piligrims,Tonsures,Hundi,Tirupati,Tirumala,VIP darshan,tirumala darshan,srinivasam complex,tirupati balaji.ap.gov.in,temperature,weekday,conditions,Special_day,condition_encoded
430,07-03-2023,59751,20177.0,3.8,50,33,51,20,0,0,84.92,0,Overcast,"Tarigonda Sri Lakshminarasimha Swamivari Brahmotsavams ,  Tirumala Srivari Float Festival , Sri Lakshmi Jayanti, Sri Kumaradhara theertha Mukkoti , Purnima",8
431,08-03-2023,61921,23141.0,3.68,46,32,12,20,0,0,84.02,0,Overcast,"Tarigonda Sri Lakshminarasimha Swamivari Brahmotsavams , Holi",8
432,09-03-2023,58494,24025.0,3.91,54,32,0,18,0,0,82.4,0,Overcast,normal,8
433,10-03-2023,63443,26741.0,3.8,57,35,32,27,0,0,82.4,0,Overcast,normal,8
434,11-03-2023,79561,36784.0,3.82,61,42,18,27,0,0,84.2,1,Partly cloudy,normal,9
435,12-03-2023,81458,,,56,36,21,26,0,0,83.84,1,Overcast,normal,8
436,13-03-2023,68365,27818.0,5.65,52,36,49,24,0,0,86.53999999999999,0,Partly cloudy,normal,9
437,14-03-2023,63285,22487.0,3.6,52,35,0,21,0,0,89.42,0,Overcast,normal,8
438,15-03-2023,63535,24349.0,3.96,56,34,0,22,0,0,87.25999999999999,0,Light drizzle,normal,3
439,16-03-2023,59776,25773.0,3.72,55,33,25,21,0,0,85.64,0,Light drizzle,normal,3
440,17-03-2023,62938,30751.0,3.24,56,35,19,23,0,0,78.08000000000001,0,Moderate rain,normal,7
441,18-03-2023,75452,39262.0,4.05,59,41,0,24,0,0,76.1,1,Light rain,Sri Annamacharya Vardanti,4
442,19-03-2023,81700,27982.0,4.2,55,39,13,32,0,0,79.34,1,Moderate rain,normal,7
443,20-03-2023,62824,21718.0,4.96,58,37,28,31,0,12,82.94,0,Light drizzle,Tirupati Sri Kodandarama swamivari Brahmotsavams,3
444,21-03-2023,57559,18150.0,4.26,57,40,24,31,0,0,82.75999999999999,0,Light drizzle,"Tirupati Sri Kodandarama swamivari Brahmotsavams ,  Amavasya",3
445,22-03-2023,53146,18655.0,3.0,54,37,12,28,0,11,83.48,0,Light drizzle,"Tirupati Sri Kodandarama swamivari Brahmotsavams , Ugadhi",3
446,23-03-2023,58955,25113.0,2.5,61,47,12,41,0,29,84.56,0,Moderate drizzle,Tirupati Sri Kodandarama swamivari Brahmotsavams,6
447,24-03-2023,63507,29205.0,3.72,68,54,15,51,0,36,84.02,0,Light drizzle,"Tirupati Sri Kodandarama swamivari Brahmotsavams , Matsya Jayanti",3
448,25-03-2023,77856,35783.0,3.94,73,56,20,46,0,27,83.84,1,Moderate drizzle,Tirupati Sri Kodandarama swamivari Brahmotsavams,6
449,26-03-2023,79415,28454.0,3.86,65,50,15,39,0,19,83.30000000000001,1,Moderate drizzle,Tirupati Sri Kodandarama swamivari Brahmotsavams,6
450,27-03-2023,67886,29107.0,4.56,99,88,24,90,0,54,87.62,0,Light drizzle,"Tirupati Sri Kodandarama swamivari Brahmotsavams , Vayalpadu Sri Pattabhiramaswamivari Brahmotsavams",3
451,28-03-2023,70605,24947.0,4.79,69,58,19,52,0,26,85.64,0,Moderate drizzle,"Tirupati Sri Kodandarama swamivari Brahmotsavams , Vayalpadu Sri Pattabhiramaswamivari Brahmotsavams",6
452,29-03-2023,64754,24144.0,4.76,61,57,13,38,0,18,85.1,0,Overcast,Vayalpadu Sri Pattabhiramaswamivari Brahmotsavams,8
453,30-03-2023,60699,23096.0,4.0,52,38,26,28,52,12,86.18,0,Overcast,"Vayalpadu Sri Pattabhiramaswamivari Brahmotsavams , Sriramanavami",8
454,31-03-2023,61425,26430.0,3.01,58,38,9,21,0,0,89.6,0,Overcast,"Vayalpadu Sri Pattabhiramaswamivari Brahmotsavams , Vontimitta Sri Kodandarama swamivari Brahmotsavams",8
455,01-04-2023,75510,36272.0,3.69,61,39,15,25,0,0,86.18,1,Light rain,"Vayalpadu Sri Pattabhiramaswamivari Brahmotsavams , Vontimitta Sri Kodandarama swamivari Brahmotsavams",4
456,02-04-2023,82398,30076.0,4.4,62,36,14,23,0,0,89.24000000000001,1,Light drizzle,"Vayalpadu Sri Pattabhiramaswamivari Brahmotsavams , Vontimitta Sri Kodandarama swamivari Brahmotsavams",3
457,03-04-2023,70086,28832.0,4.17,60,32,35,18,92,0,86.72,0,Light drizzle,"Vayalpadu Sri Pattabhiramaswamivari Brahmotsavams , Vontimitta Sri Kodandarama swamivari Brahmotsavams , Tirumala Srivari Vasanthotsavam",3
458,04-04-2023,70497,26985.0,4.56,56,32,18,19,0,0,86.72,0,Overcast,"Vayalpadu Sri Pattabhiramaswamivari Brahmotsavams , Vontimitta Sri Kodandarama swamivari Brahmotsavams , Tirumala Srivari Vasanthotsavam , Mahavir Jayanthi",8
459,05-04-2023,73208,30642.0,4.12,58,34,8,19,0,0,89.06,0,Light drizzle,"Vontimitta Sri Kodandarama swamivari Brahmotsavams , Tirumala Srivari Vasanthotsavam , Tirumala Srivari Vasanthotsavam",3
460,06-04-2023,60101,30991.0,4.03,57,34,24,26,0,0,88.88,0,Light drizzle,"Vontimitta Sri Kodandarama swamivari Brahmotsavams ,Tumbura Theertha Mukkoti , Purnima",3
461,07-04-2023,71782,36844.0,3.28,75,40,36,27,0,0,86.9,0,Overcast,"Vontimitta Sri Kodandarama swamivari Brahmotsavams , Good Friday",8
462,08-04-2023,85450,43862.0,4.21,97,42,0,25,0,0,86.72,1,Overcast,Vontimitta Sri Kodandarama swamivari Brahmotsavams,8
463,09-04-2023,86129,28094.0,4.86,66,37,11,20,71,0,86.72,1,Overcast,Easter,8
464,10-04-2023,69781,27552.0,5.16,58,35,33,23,0,0,89.06,0,Overcast,normal,8
465,11-04-2023,65314,24715.0,4.48,55,33,9,19,0,0,89.96000000000001,0,Overcast,normal,8
466,12-04-2023,63244,27054.0,3.31,52,30,35,18,0,0,91.94,0,Clear sky,normal,0
467,13-04-2023,67687,25090.0,3.95,54,29,17,17,0,0,93.92,0,Clear sky,normal,0
468,14-04-2023,66310,31980.0,3.16,56,36,24,24,0,0,95.36,0,Mainly clear,Dr. B.R. Ambedkar Jayanti,5
469,15-04-2023,81305,34342.0,3.71,58,38,0,24,0,0,94.28,1,Overcast,Vaisakhadi,8
470,16-04-2023,76201,28587.0,3.98,60,37,26,21,0,0,94.46,1,Overcast,normal,8
471,17-04-2023,67828,28621.0,5.14,55,31,23,17,0,0,93.74,0,Overcast,normal,8
472,18-04-2023,66476,25338.0,3.45,53,34,39,21,0,0,94.28,0,Clear sky,normal,0
473,19-04-2023,61050,22996.0,3.55,61,33,27,16,0,16,93.74,0,Clear sky,normal,0
474,20-04-2023,56680,18947.0,3.54,59,42,21,28,0,43,94.82,0,Clear sky, Amavasya,0
475,21-04-2023,57354,24398.0,3.4,62,47,0,31,0,33,94.64,0,Partly cloudy,normal,9
476,22-04-2023,72631,38529.0,2.85,63,47,13,24,0,15,88.52,1,Heavy rain,"Sri Parasurama Jayanti, Ganga river Pushkaram",2
477,23-04-2023,74873,27997.0,3.34,62,39,42,23,0,20,89.6,1,Moderate rain,Akshaya Thruthiya,7
478,24-04-2023,63870,27480.0,3.88,56,40,19,32,0,48,87.44,0,Moderate rain,normal,7
479,25-04-2023,62971,25534.0,3.39,100,100,10,100,0,100,84.92,0,Moderate drizzle,"Sri Ramanuja Jayanti, Sri Sankara Jayanti",6
480,26-04-2023,63382,27478.0,3.25,65,64,14,36,0,35,85.28,0,Light drizzle,Sri Rama Jayanti,3
481,27-04-2023,65910,27838.0,2.8,62,44,14,23,100,20,88.34,0,Overcast,normal,8
482,28-04-2023,59071,27651.0,4.12,60,37,13,24,0,11,87.98,0,Light drizzle,normal,3
483,29-04-2023,75652,37027.0,3.21,63,42,25,24,0,0,85.1,1,Light rain,Tiruchanur Sri Padmavathi Srinivasa Parinaya Mahotsavam,4
484,30-04-2023,82582,43526.0,3.19,60,38,37,18,0,0,85.82,1,Dense drizzle,Tiruchanur Sri Padmavathi Srinivasa Parinaya Mahotsavam,1
485,01-05-2023,81183,33990.0,3.58,61,36,15,23,0,0,83.12,0,Moderate rain,"Tiruchanur Sri Padmavathi Srinivasa Parinaya Mahotsavam ,  May Day
",7
486,02-05-2023,75789,27684.0,4.35,51,33,22,19,0,0,77.53999999999999,0,Moderate drizzle,Tiruchanur Sri Padmavati Ammavari Vasanthotsavam,6
487,03-05-2023,68953,30579.0,2.92,51,30,7,19,0,0,83.48,0,Moderate drizzle,Tiruchanur Sri Padmavati Ammavari Vasanthotsavam,6
488,04-05-2023,64707,28676.0,3.98,52,30,13,15,0,0,85.1,0,Heavy rain,"Tiruchanur Sri Padmavati Ammavari Vasanthotsavam ,  Nagalapuram Sri Vedanarayanaswamivari Brahmotsavam , Sri Nrusimha Jayanti, Mathur Sri Tarigonda Vengamamba Jayanti",2
489,05-05-2023,59849,30097.0,2.72,58,31,14,12,57,0,82.22,0,Moderate rain,"Tiruchanur Sri Padmavati Ammavari Vasanthotsavam ,  Nagalapuram Sri Vedanarayanaswamivari Brahmotsavam , Sri Kurma Jayanti , Purnima",7
490,06-05-2023,76392,36248.0,2.83,52,36,9,17,0,0,83.30000000000001,1,Moderate rain,"Nagalapuram Sri Vedanarayanaswamivari Brahmotsavam ,  Sri Annamacharya Jayanti",7
491,07-05-2023,74876,30695.0,3.56,53,33,33,17,0,0,85.1,1,Light drizzle,Nagalapuram Sri Vedanarayanaswamivari Brahmotsavam,3
492,08-05-2023,65904,29290.0,3.57,56,35,11,18,0,0,87.08000000000001,0,Light drizzle,Nagalapuram Sri Vedanarayanaswamivari Brahmotsavam,3
493,09-05-2023,65237,22926.0,3.5,51,39,20,15,58,0,89.42,0,Moderate drizzle,Nagalapuram Sri Vedanarayanaswamivari Brahmotsavam,6
494,10-05-2023,61510,29399.0,3.59,53,32,0,15,0,0,91.04,0,Overcast,Nagalapuram Sri Vedanarayanaswamivari Brahmotsavam,8
495,11-05-2023,67853,33381.0,3.19,53,30,12,17,0,0,90.68,0,Light drizzle,Nagalapuram Sri Vedanarayanaswamivari Brahmotsavam,3
496,12-05-2023,71763,35399.0,3.19,60,31,33,20,0,0,94.1,0,Overcast,Nagalapuram Sri Vedanarayanaswamivari Brahmotsavam,8
497,13-05-2023,87007,43022.0,3.08,58,37,31,18,0,0,93.38,1,Overcast,Karivetingaparam Sri Venugopalaswamivari Brahmotsavams,8
498,14-05-2023,87022,36187.0,3.4,57,33,38,19,0,0,95.0,1,Overcast,"Karivetingaparam Sri Venugopalaswamivari Brahmotsavams , Sri Hanuma Jayanti",8
499,15-05-2023,70366,38653.0,4.32,60,33,12,16,0,0,95.0,0,Overcast,Karivetingaparam Sri Venugopalaswamivari Brahmotsavams,8
500,16-05-2023,77436,38980.0,3.77,60,33,35,25,0,0,94.46,0,Overcast,"Karivetingaparam Sri Venugopalaswamivari Brahmotsavams , Tirupati Gangajathara",8
501,17-05-2023,79207,41427.0,3.19,56,34,9,23,0,0,97.34,0,Overcast,Karivetingaparam Sri Venugopalaswamivari Brahmotsavams,8
502,18-05-2023,66820,36905.0,3.29,59,37,17,25,0,11,94.82,0,Light drizzle,Karivetingaparam Sri Venugopalaswamivari Brahmotsavams,3
503,19-05-2023,81833,33860.0,3.31,57,36,12,23,0,11,95.72,0,Overcast,"Karivetingaparam Sri Venugopalaswamivari Brahmotsavams ,  Amavasya",8
504,20-05-2023,85297,37392.0,3.71,63,41,26,19,0,16,94.82,1,Moderate drizzle,Karivetingaparam Sri Venugopalaswamivari Brahmotsavams,6
505,21-05-2023,84539,39812.0,3.72,54,36,0,21,0,19,87.80000000000001,1,Light rain,Karivetingaparam Sri Venugopalaswamivari Brahmotsavams,4
506,22-05-2023,78349,39634.0,4.56,59,44,0,22,0,17,88.88,0,Moderate rain,normal,7
507,23-05-2023,75875,35439.0,4.09,60,44,17,34,0,16,93.02,0,Overcast,normal,8
508,24-05-2023,74995,38663.0,3.6,79,67,11,55,0,51,94.82,0,Light rain,normal,4
509,25-05-2023,74583,40343.0,3.37,68,50,15,27,64,0,92.84,0,Moderate rain,normal,7
510,26-05-2023,79486,40250.0,3.72,69,57,0,30,0,20,93.2,0,Overcast,Tirupati Sri Govindarajaswamivari Brahmotsavams,8
511,27-05-2023,88604,51251.0,3.53,69,47,29,27,0,12,92.3,1,Light drizzle,Tirupati Sri Govindarajaswamivari Brahmotsavams,3
512,28-05-2023,78818,39076.0,3.66,62,34,36,22,0,0,94.28,1,Moderate rain,Tirupati Sri Govindarajaswamivari Brahmotsavams,7
513,29-05-2023,78126,37597.0,3.74,59,35,32,19,0,0,91.76,0,Light drizzle,Tirupati Sri Govindarajaswamivari Brahmotsavams,3
514,30-05-2023,75871,32859.0,3.27,62,32,41,20,0,0,89.78,0,Moderate drizzle,"Tirupati Sri Govindarajaswamivari Brahmotsavams , Tiruchanur Sri Padmavati Ammavari Float Festival",6
515,31-05-2023,80284,34096.0,3.71,57,33,8,18,0,0,91.04,0,Moderate drizzle,"Tirupati Sri Govindarajaswamivari Brahmotsavams , Tiruchanur Sri Padmavati Ammavari Float Festival , Narayanavanam Sri Kalyana Venkateswaraswamivari Brahmotsavams, Appalayagunta Sri Prasanna Venkateswaraswamivari Brahmotsavams",6
516,01-06-2023,62407,33895.0,4.56,58,34,14,15,61,0,93.2,0,Light drizzle,"Tirupati Sri Govindarajaswamivari Brahmotsavams , Tiruchanur Sri Padmavati Ammavari Float Festival , Narayanavanam Sri Kalyana Venkateswaraswamivari Brahmotsavams, Appalayagunta Sri Prasanna Venkateswaraswamivari Brahmotsavams",3
517,02-06-2023,76963,37422.0,2.97,61,34,40,21,0,0,93.38,0,Light drizzle,"Tirupati Sri Govindarajaswamivari Brahmotsavams , Tiruchanur Sri Padmavati Ammavari Float Festival , Narayanavanam Sri Kalyana Venkateswaraswamivari Brahmotsavams, Appalayagunta Sri Prasanna Venkateswaraswamivari Brahmotsavams , Tirumala Srivari Jyesthabhishekam",3
518,03-06-2023,85366,48183.0,4.0,74,37,28,21,0,0,94.46,1,Light rain,"Tirupati Sri Govindarajaswamivari Brahmotsavams , Tiruchanur Sri Padmavati Ammavari Float Festival , Narayanavanam Sri Kalyana Venkateswaraswamivari Brahmotsavams, Appalayagunta Sri Prasanna Venkateswaraswamivari Brahmotsavams , Tirumala Srivari Jyesthabhishekam",4
519,04-06-2023,87434,39957.0,4.14,60,38,20,23,0,0,89.96000000000001,1,Light drizzle,"Narayanavanam Sri Kalyana Venkateswaraswamivari Brahmotsavams, Appalayagunta Sri Prasanna Venkateswaraswamivari Brahmotsavams , Tirumala Srivari Jyesthabhishekam , Yeruvakapunnami , Purnima",3
520,05-06-2023,79974,37052.0,3.77,59,33,15,21,0,0,91.76,0,Moderate drizzle,"Narayanavanam Sri Kalyana Venkateswaraswamivari Brahmotsavams, Appalayagunta Sri Prasanna Venkateswaraswamivari Brahmotsavams",6
521,06-06-2023,78030,35860.0,3.93,62,33,16,19,0,0,93.38,0,Overcast,"Narayanavanam Sri Kalyana Venkateswaraswamivari Brahmotsavams, Appalayagunta Sri Prasanna Venkateswaraswamivari Brahmotsavams",8
522,07-06-2023,75229,35618.0,3.24,54,32,31,22,0,0,91.58,0,Moderate drizzle,"Narayanavanam Sri Kalyana Venkateswaraswamivari Brahmotsavams, Appalayagunta Sri Prasanna Venkateswaraswamivari Brahmotsavams",6
523,08-06-2023,70160,38076.0,3.67,61,33,36,20,0,0,93.92,0,Overcast,"Narayanavanam Sri Kalyana Venkateswaraswamivari Brahmotsavams, Appalayagunta Sri Prasanna Venkateswaraswamivari Brahmotsavams",8
524,09-06-2023,74502,38052.0,3.73,67,36,12,20,0,0,94.1,0,Moderate rain,normal,7
525,10-06-2023,88626,51379.0,3.29,68,40,16,18,0,0,93.2,1,Moderate rain,normal,7
526,11-06-2023,92238,40400.0,4.02,61,34,38,18,0,0,91.22,1,Light rain,normal,4
527,12-06-2023,79087,35640.0,4.41,61,34,18,21,0,0,91.94,0,Light rain,normal,4
528,13-06-2023,75227,33706.0,3.85,57,33,38,18,0,0,92.3,0,Light rain,normal,4
529,14-06-2023,78487,38213.0,3.76,57,31,19,16,0,0,92.12,0,Overcast,normal,8
530,15-06-2023,70896,37546.0,4.07,62,34,26,18,0,12,92.48,0,Overcast,normal,8
531,16-06-2023,72299,36378.0,3.92,67,39,18,17,0,0,93.02,0,Overcast,normal,8
532,17-06-2023,87762,43753.0,3.61,74,40,0,15,0,0,92.48,1,Light rain,Savitri Vratham,4
533,18-06-2023,86181,30654.0,4.59,70,39,37,24,0,0,85.82,1,Moderate drizzle, Amavasya,6
534,19-06-2023,69879,29519.0,3.82,65,41,21,29,64,27,84.92,0,Moderate rain,normal,7
535,20-06-2023,71935,31831.0,4.11,59,36,19,25,0,0,87.44,0,Moderate rain, Poori Jagannada Radhayathra,7
536,21-06-2023,77120,34463.0,3.39,57,37,37,24,0,14,86.72,0,Moderate drizzle,normal,6
537,22-06-2023,67294,33529.0,4.09,65,44,39,25,0,17,84.56,0,Light rain,normal,4
538,23-06-2023,72304,32504.0,3.8,70,50,16,32,0,14,86.36,0,Light drizzle,normal,3
539,24-06-2023,83889,40495.0,3.1,86,69,28,50,0,30,85.1,1,Moderate rain,Srinivasamangapuram Sri Kalyana Venkateswaraswamivari Sakshatkara vaibhavam,7
540,25-06-2023,87407,31713.0,4.47,65,43,11,26,0,0,85.46000000000001,1,Moderate drizzle,Srinivasamangapuram Sri Kalyana Venkateswaraswamivari Sakshatkara vaibhavam,6
541,26-06-2023,73156,28175.0,4.29,70,65,58,31,97,36,85.64,0,Dense drizzle,Srinivasamangapuram Sri Kalyana Venkateswaraswamivari Sakshatkara vaibhavam,1
542,27-06-2023,69143,26145.0,4.38,59,37,34,19,0,0,86.53999999999999,0,Light drizzle,normal,3
543,28-06-2023,71615,30219.0,3.68,63,37,0,26,0,0,87.25999999999999,0,Light rain,Bakrid,4
544,29-06-2023,62005,34127.0,3.75,65,38,65,27,0,0,88.52,0,Moderate drizzle,Tholi Ekadasi,6
545,30-06-2023,73572,29448.0,3.73,61,39,16,22,0,0,88.88,0,Overcast,normal,8
546,01-07-2023,82999,38875.0,4.27,80,51,34,38,0,0,86.53999999999999,1,Moderate rain,normal,7
547,02-07-2023,87967,32083.0,4.2,73,49,25,40,0,0,85.1,1,Moderate drizzle,normal,6
548,02-07-2023,66077,29193.0,4.3,68,43,26,34,0,0,84.74000000000001,0,Light drizzle,Gurupurnima,3
549,04-07-2023,76254,28091.0,4.9,65,43,0,29,0,0,82.75999999999999,0,Moderate rain,normal,7
550,05-07-2023,77299,30479.0,3.93,62,42,24,29,0,0,81.14,0,Light drizzle,Tirupati Sri Vikhanasacharyulavari Sathumora,3
551,06-07-2023,66977,33020.0,4.39,63,42,27,27,0,0,78.98,0,Moderate drizzle,normal,6
552,07-07-2023,69483,32459.0,3.58,69,44,28,34,0,0,87.25999999999999,0,Moderate rain,Tiruchanur Sri Sundarajaswamivari Avatarotsavams,7
553,08-07-2023,86781,44920.0,3.47,78,52,0,36,0,0,84.74000000000001,1,Moderate drizzle,Tiruchanur Sri Sundarajaswamivari Avatarotsavams,6
554,09-07-2023,88836,35231.0,4.69,75,45,18,31,0,0,84.92,1,Moderate drizzle,Tiruchanur Sri Sundarajaswamivari Avatarotsavams,6
555,10-07-2023,64347,28358.0,5.11,65,47,18,35,0,0,78.08000000000001,0,Heavy rain,normal,2
556,11-07-2023,67271,28652.0,4.09,67,43,30,33,0,0,81.14,0,Light drizzle,normal,3
557,12-07-2023,72664,32336.0,3.49,61,40,25,38,100,0,84.92,0,Light rain,normal,4
558,13-07-2023,67300,32802.0,3.83,67,43,12,33,0,0,85.46000000000001,0,Light drizzle,normal,3
559,14-07-2023,71472,31980.0,3.77,73,44,35,36,0,0,85.82,0,Dense drizzle,normal,1
560,15-07-2023,87171,38273.0,3.68,75,47,37,36,0,0,86.72,1,Light drizzle,normal,3
561,16-07-2023,86170,31128.0,4.13,71,47,17,30,0,0,85.64,1,Overcast,normal,8
562,17-07-2023,71894,25208.0,5.4,58,40,17,31,0,0,87.80000000000001,0,Light drizzle,"Tirumala Srivari Anivara Asthanam ,  Amavasya",3
563,18-07-2023,64003,24659.0,3.06,65,48,9,38,0,41,86.9,0,Light drizzle,normal,3
564,19-07-2023,74024,32688.0,3.96,64,48,26,38,0,24,81.68,0,Light drizzle,normal,3
565,20-07-2023,63628,33548.0,4.26,67,47,23,36,0,35,82.75999999999999,0,Moderate drizzle,normal,6
566,21-07-2023,71721,32078.0,3.88,73,62,22,48,0,51,85.1,0,Dense drizzle,normal,1
567,22-07-2023,84430,38662.0,3.45,79,53,37,41,0,0,81.5,1,Moderate drizzle,normal,6
568,23-07-2023,87792,29656.0,4.2,76,49,24,41,0,0,82.22,1,Light rain,normal,4
569,24-07-2023,73796,28840.0,5.0,76,59,50,54,0,47,76.82,0,Light rain,normal,4
570,25-07-2023,73137,27490.0,4.06,100,100,51,100,0,100,70.7,0,Light rain,normal,4
571,26-07-2023,74268,26817.0,4.32,72,67,39,44,70,45,74.30000000000001,0,Light rain,normal,4
572,27-07-2023,63932,25862.0,4.13,67,45,11,32,0,0,81.86,0,Moderate drizzle,normal,6
573,28-07-2023,69378,28371.0,3.76,72,47,49,28,0,0,83.66,0,Light drizzle,Muharram,3
574,28-07-2023,78115,38243.0,4.19,71,51,36,32,0,0,84.2,1,Overcast,normal,8
575,30-07-2023,85258,25451.0,4.28,67,45,0,30,0,0,84.02,1,Light drizzle,"Tirumala Narayanagiri Chathrasthapana, Thulasi Mahathyam",3
576,31-07-2023,68601,23396.0,5.21,67,43,27,31,0,0,84.74000000000001,0,Moderate drizzle,normal,6
577,01-08-2023,67728,21084.0,4.24,61,40,22,33,0,0,84.92,0,Light drizzle,Purnima,3
578,02-08-2023,69365,26006.0,3.05,65,43,24,26,0,0,85.82,0,Overcast,normal,8
579,03-08-2023,59898,26936.0,4.44,68,37,0,33,0,34,87.08000000000001,0,Light drizzle,normal,3
580,04-08-2023,69270,28755.0,3.74,75,43,27,22,0,0,86.53999999999999,0,Dense drizzle,normal,1
581,05-08-2023,81472,34820.0,3.9,74,46,16,26,0,0,87.44,1,Light drizzle,normal,3
582,06-08-2023,83856,28403.0,4.09,69,45,31,25,0,0,89.24000000000001,1,Light drizzle,normal,3
583,07-08-2023,69733,28614.0,4.37,64,40,32,33,0,0,88.7,0,Light drizzle,normal,3
584,08-08-2023,73879,26144.0,4.05,67,39,26,24,0,0,88.16,0,Light drizzle,normal,3
585,09-08-2023,75594,26213.0,4.69,65,42,35,36,0,0,88.52,0,Light drizzle,Aadikruthika,3
586,10-08-2023,57443,28198.0,3.9,65,41,12,33,0,0,88.52,0,Moderate drizzle,normal,6
587,11-08-2023,72158,30735.0,4.08,70,47,28,36,0,0,85.64,0,Moderate rain,normal,7
588,12-08-2023,82265,41300.0,3.82,77,73,15,44,0,0,88.88,1,Light drizzle,normal,3
589,13-08-2023,84401,37738.0,3.76,73,70,43,36,78,0,86.9,1,Light drizzle,normal,3
590,14-08-2023,74617,32752.0,5.67,72,66,34,31,0,0,87.98,0,Light drizzle,normal,3
591,15-08-2023,78726,26436.0,3.94,62,49,100,27,0,0,87.25999999999999,0,Light drizzle,Independence Day,3
592,16-08-2023,75776,22700.0,4.14,65,49,10,30,0,29,87.62,0,Light drizzle, Amavasya,3
593,17-08-2023,64695,24473.0,4.6,68,49,27,33,0,0,88.88,0,Light drizzle,normal,3
594,18-08-2023,61904,31205.0,3.42,67,49,17,31,0,0,86.0,0,Overcast,normal,8
595,19-08-2023,79242,36039.0,4.76,76,58,26,34,0,40,89.06,1,Light drizzle,normal,3
596,20-08-2023,79444,28744.0,4.21,67,50,28,31,0,29,89.78,1,Light drizzle,Nagachaturdhi,3
597,21-08-2023,69909,29327.0,4.37,65,49,18,34,0,47,89.96000000000001,0,Light drizzle,"Garudapanchami, Mangalagowri Vratham",3
598,22-08-2023,72695,27060.0,4.44,69,56,45,41,0,34,88.16,0,Light drizzle,normal,3
599,23-08-2023,71122,29121.0,3.76,65,48,0,47,0,39,89.06,0,Light drizzle,normal,3
600,24-08-2023,67308,26674.0,3.82,80,70,0,57,0,69,89.6,0,Light drizzle,normal,3
601,25-08-2023,69529,29227.0,3.85,68,61,33,41,0,32,91.22,0,Overcast,"Sri Varalakshmi Vratham, Mathursri Tarigonda Vengamamba Vardanti",8
602,26-08-2023,71073,37215.0,3.67,76,53,23,31,0,0,89.24000000000001,1,Light rain,Tirumala Srivari Pavithrotsavams,4
603,27-08-2023,79152,30329.0,4.02,69,46,12,22,0,0,87.98,1,Light rain,Tirumala Srivari Pavithrotsavams,4
604,28-08-2023,68263,28355.0,3.65,63,42,28,24,0,0,89.42,0,Overcast,Tirumala Srivari Pavithrotsavams,8
605,29-08-2023,64214,25777.0,4.05,61,36,25,24,0,0,87.98,0,Moderate drizzle,"Tirumala Srivari Pavithrotsavams , Onam",6
606,30-08-2023,71132,26963.0,4.06,55,38,56,21,0,0,86.0,0,Heavy rain,"Sravana Poornima, Sri Vikhanasa Mahamuni Jayanti , Raksha Bandhan",2
607,31-08-2023,59808,25618.0,3.6,55,37,21,26,0,0,87.44,0,Light rain,"Sri Hayagreeva Jayanti, Gayathrijapam , Purnima",4
608,01-09-2023,67193,28750.0,3.62,64,41,20,22,0,0,87.62,0,Heavy rain,normal,2
609,02-09-2023,81655,38882.0,3.84,66,46,25,28,0,0,87.98,1,Heavy rain,normal,2
610,03-09-2023,81459,32899.0,4.05,63,40,47,25,0,0,81.86,1,Light rain,normal,4
611,04-09-2023,76555,33488.0,4.75,64,38,58,27,0,0,77.0,0,Light rain,normal,4
612,05-09-2023,71946,30294.0,4.51,59,45,35,25,0,0,76.82,0,Moderate drizzle,normal,6
613,06-09-2023,75804,32198.0,4.39,61,39,42,29,0,0,82.75999999999999,0,Overcast,Srikrishnashtami,8
614,06-09-2023,58855,29014.0,4.65,64,41,61,32,0,0,84.38,0,Light drizzle,normal,3
615,08-09-2023,68021,31047.0,3.63,65,40,27,23,0,23,86.0,0,Light drizzle,normal,3
616,09-09-2023,78557,42083.0,3.48,70,48,16,41,0,0,88.16,1,Moderate drizzle,normal,6
617,10-09-2023,84449,33570.0,4.47,64,46,46,29,0,0,84.2,1,Light drizzle,normal,3
618,11-09-2023,66199,29351.0,4.17,57,36,56,19,0,0,83.12,0,Overcast,normal,8
619,12-09-2023,70055,27724.0,5.32,58,35,50,29,0,0,81.5,0,Dense drizzle,normal,1
620,13-09-2023,75059,27411.0,3.13,58,34,9,26,0,0,86.9,0,Dense drizzle,normal,1
621,14-09-2023,61926,21237.0,4.32,73,35,14,27,0,0,87.25999999999999,0,Light drizzle,Polala Amavasya,3
622,15-09-2023,62357,23570.0,3.37,60,42,14,22,0,0,86.9,0,Light rain, Amavasya,4
623,16-09-2023,66590,31052.0,3.37,67,47,16,27,0,0,87.62,1,Heavy rain,normal,2
624,17-09-2023,77441,29816.0,3.85,59,39,61,21,0,0,86.0,1,Moderate rain,"Sri Balarama Jayanti, Sri Varaha Jayanti",7
625,18-09-2023,62745,24451.0,3.1,52,34,18,20,0,33,86.36,0,Moderate rain,Tirumala Sri Venkateswara Swamivari Brahmotsavams ,7
626,19-09-2023,67267,20629.0,2.58,57,41,14,26,0,0,84.56,0,Dense drizzle,"Tirumala Sri Venkateswara Swamivari Brahmotsavams , Vinayaka Chavithi",1
627,20-09-2023,64277,24340.0,2.89,63,41,29,31,0,30,84.2,0,Light drizzle,Tirumala Sri Venkateswara Swamivari Brahmotsavams,3
628,21-09-2023,66462,29241.0,2.77,68,48,13,41,0,0,84.2,0,Light drizzle,Tirumala Sri Venkateswara Swamivari Brahmotsavams,3
