Piligrims,Tonsures,Hundi,Tirupati,Tirumala,VIP darshan,tirumala darshan,srinivasam complex,tirumala darshan tickets,tirupati balaji.ap.gov.in,condition,temperature,Timestamp,weekday,festival_count,festival_impact,holidays,Special Day Weighted,Piligrims_7Day_Avg,Festival intensity
68365,27818,5.65,52,36,49,24,0,22,0,1324,86.53999999999999,1678645800.0,0,1,68156.49102312156,1,1.0336141322534529,67570.42857142857,67570.42857142857
63285,22487,3.6,52,35,0,21,0,15,0,839,89.42,1678732200.0,0,1,68156.49102312156,1,1.0336141322534529,68075.28571428571,68075.28571428571
63535,24349,3.96,56,34,0,22,0,19,0,1308,87.25999999999999,1678818600.0,0,1,68156.49102312156,1,1.0336141322534529,68305.85714285714,68305.85714285714
59776,25773,3.72,55,33,25,21,0,0,0,1308,85.64,1678905000.0,0,1,68156.49102312156,1,1.0336141322534529,68489.0,68489.0
62938,30751,3.24,56,35,19,23,0,17,0,1275,78.08000000000001,1678991400.0,0,1,68156.49102312156,1,1.0336141322534529,68416.85714285714,68416.85714285714
75452,39262,4.05,59,41,0,24,0,17,0,962,76.1,1679077800.0,1,1,73993.06222627738,1,1.0336141322534529,67829.85714285714,67829.85714285714
81700,27982,4.2,55,39,13,32,0,19,0,1275,79.34,1679164200.0,1,1,68156.49102312156,1,1.0336141322534529,67864.42857142857,67864.42857142857
62824,21718,4.96,58,37,28,31,0,20,12,1308,82.94,1679250600.0,0,1,66103.09858991374,1,1.0336141322534529,67072.85714285714,67072.85714285714
57559,18150,4.26,57,40,24,31,0,23,0,1308,82.75999999999999,1679337000.0,0,2,59678.662226277374,1,1.0336141322534529,66254.85714285714,66254.85714285714
53146,18655,3.0,54,37,12,28,0,15,11,1308,83.48,1679423400.0,0,2,56148.26222627737,1,1.0336141322534529,64770.71428571428,64770.71428571428
58955,25113,2.5,61,47,12,41,0,35,29,1621,84.56,1679509800.0,0,1,66103.09858991374,1,1.0336141322534529,64653.42857142857,64653.42857142857
63507,29205,3.72,68,54,15,51,0,46,36,1308,84.02,1679596200.0,0,2,67447.86222627737,1,1.0336141322534529,64734.71428571428,64734.71428571428
77856,35783,3.94,73,56,20,46,0,37,27,1621,83.84,1679682600.0,1,1,66103.09858991374,1,1.0336141322534529,65078.142857142855,65078.142857142855
79415,28454,3.86,65,50,15,39,0,33,19,1621,83.30000000000001,1679769000.0,1,1,66103.09858991374,1,1.0336141322534529,64751.71428571428,64751.71428571428
67886,29107,4.56,99,88,24,90,0,100,54,1308,87.62,1679855400.0,0,2,68698.12889294403,1,1.0336141322534529,65474.857142857145,65474.857142857145
70605,24947,4.79,69,58,19,52,0,48,26,1621,85.64,1679941800.0,0,2,68698.12889294403,1,1.0336141322534529,67338.57142857143,67338.57142857143
64754,24144,4.76,61,57,13,38,0,29,18,839,85.1,1680028200.0,0,1,65970.39555961071,1,1.0336141322534529,68996.85714285714,68996.85714285714
60699,23096,4.0,52,38,26,28,52,17,12,839,86.18,1680114600.0,0,2,62190.662226277374,1,1.0336141322534529,69246.0,69246.0
61425,26430,3.01,58,38,9,21,0,0,0,839,89.6,1680201000.0,0,2,72120.26222627738,1,1.0336141322534529,68948.57142857143,68948.57142857143
75510,36272,3.69,61,39,15,25,0,21,0,962,86.18,1680287400.0,1,2,72120.26222627738,1,1.0336141322534529,68613.42857142857,68613.42857142857
82398,30076,4.4,62,36,14,23,0,18,0,1308,89.24000000000001,1680373800.0,1,2,72120.26222627738,1,1.0336141322534529,69039.57142857143,69039.57142857143
70086,28832,4.17,60,32,35,18,92,12,0,1308,86.72,1680460200.0,0,3,69700.26222627738,1,1.0336141322534529,69353.85714285714,69353.85714285714
70497,26985,4.56,56,32,18,19,0,15,0,839,86.72,1680546600.0,0,4,70029.06222627738,1,1.0336141322534529,69338.42857142857,69338.42857142857
73208,30642,4.12,58,34,8,19,0,16,0,1308,89.06,1680633000.0,0,3,72197.86222627737,1,1.0336141322534529,70546.14285714286,70546.14285714286
60101,30991,4.03,57,34,24,26,0,14,0,1308,88.88,1680719400.0,0,3,61712.26222627737,1,1.0336141322534529,70460.71428571429,70460.71428571429
71782,36844,3.28,75,40,36,27,0,14,0,839,86.9,1680805800.0,0,2,71057.06222627738,1,1.0336141322534529,71940.28571428571,71940.28571428571
85450,43862,4.21,97,42,0,25,0,18,0,839,86.72,1680892200.0,1,1,81991.46222627738,1,1.0336141322534529,73360.28571428571,73360.28571428571
86129,28094,4.86,66,37,11,20,71,17,0,839,86.72,1680978600.0,1,1,80572.66222627737,1,1.0336141322534529,73893.28571428571,73893.28571428571
69781,27552,5.16,58,35,33,23,0,10,0,839,89.06,1681065000.0,0,1,68156.49102312156,1,1.0336141322534529,73849.71428571429,73849.71428571429
65314,24715,4.48,55,33,9,19,0,0,0,839,89.96000000000001,1681151400.0,0,1,68156.49102312156,1,1.0336141322534529,73109.28571428571,73109.28571428571
63244,27054,3.31,52,30,35,18,0,14,0,862,91.94,1681237800.0,0,1,68156.49102312156,1,1.0336141322534529,71685.85714285714,71685.85714285714
67687,25090,3.95,54,29,17,17,0,12,0,862,93.92,1681324200.0,0,1,68156.49102312156,1,1.0336141322534529,72769.57142857143,72769.57142857143
66310,31980,3.16,56,36,24,24,0,18,0,1169,95.36,1681410600.0,0,1,66679.46222627738,1,1.0336141322534529,71987.85714285714,71987.85714285714
81305,34342,3.71,58,38,0,24,0,0,0,839,94.28,1681497000.0,1,1,78675.46222627738,1,1.0336141322534529,71395.71428571429,71395.71428571429
76201,28587,3.98,60,37,26,21,0,14,0,839,94.46,1681583400.0,1,1,68156.49102312156,1,1.0336141322534529,69977.42857142857,69977.42857142857
67828,28621,5.14,55,31,23,17,0,11,0,839,93.74,1681669800.0,0,1,68156.49102312156,1,1.0336141322534529,69698.42857142857,69698.42857142857
66476,25338,3.45,53,34,39,21,0,24,0,862,94.28,1681756200.0,0,1,68156.49102312156,1,1.0336141322534529,69864.42857142857,69864.42857142857
61050,22996,3.55,61,33,27,16,0,16,16,862,93.74,1681842600.0,0,1,68156.49102312156,1,1.0336141322534529,69551.0,69551.0
56680,18947,3.54,59,42,21,28,0,31,43,862,94.82,1681929000.0,0,1,69830.26222627738,1,1.0336141322534529,67978.57142857143,67978.57142857143
57354,24398,3.4,62,47,0,31,0,20,33,1324,94.64,1682015400.0,0,1,68156.49102312156,1,1.0336141322534529,66699.14285714286,66699.14285714286
72631,38529,2.85,63,47,13,24,0,14,15,967,88.52,1682101800.0,1,2,71736.26222627738,1,1.0336141322534529,65460.0,65460.0
74873,27997,3.34,62,39,42,23,0,17,20,1275,89.6,1682188200.0,1,1,73529.86222627737,1,1.0336141322534529,65270.28571428572,65270.28571428572
63870,27480,3.88,56,40,19,32,0,39,48,1275,87.44,1682274600.0,0,1,68156.49102312156,1,1.0336141322534529,64704.857142857145,64704.857142857145
62971,25534,3.39,100,100,10,100,0,100,100,1621,84.92,1682361000.0,0,2,64008.26222627737,1,1.0336141322534529,64204.142857142855,64204.142857142855
63382,27478,3.25,65,64,14,36,0,28,35,1308,85.28,1682447400.0,0,1,64337.062226277376,1,1.0336141322534529,64537.28571428572,64537.28571428572
65910,27838,2.8,62,44,14,23,100,15,20,839,88.34,1682533800.0,0,1,68156.49102312156,1,1.0336141322534529,65855.85714285714,65855.85714285714
59071,27651,4.12,60,37,13,24,0,20,11,1308,87.98,1682620200.0,0,1,68156.49102312156,1,1.0336141322534529,66101.14285714286,66101.14285714286
75652,37027,3.21,63,42,25,24,0,15,0,962,85.1,1682706600.0,1,1,76925.06222627738,1,1.0336141322534529,66532.71428571429,66532.71428571429
82582,43526,3.19,60,38,37,18,0,11,0,1299,85.82,1682793000.0,1,1,76925.06222627738,1,1.0336141322534529,67634.0,67634.0
81183,33990,3.58,61,36,15,23,0,21,0,1275,83.12,1682879400.0,0,2,78577.86222627737,1,1.0336141322534529,70107.28571428571,70107.28571428571
75789,27684,4.35,51,33,22,19,0,14,0,1621,77.53999999999999,1682965800.0,0,1,71528.26222627738,1,1.0336141322534529,71938.42857142857,71938.42857142857
68953,30579,2.92,51,30,7,19,0,11,0,1621,83.48,1683052200.0,0,1,71528.26222627738,1,1.0336141322534529,72734.28571428571,72734.28571428571
64707,28676,3.98,52,30,13,15,0,12,0,967,85.1,1683138600.0,0,4,65397.062226277376,1,1.0336141322534529,72562.42857142857,72562.42857142857
59849,30097,2.72,58,31,14,12,57,0,0,1275,82.22,1683225000.0,0,4,61510.662226277374,1,1.0336141322534529,72673.57142857143,72673.57142857143
76392,36248,2.83,52,36,9,17,0,0,0,1275,83.30000000000001,1683311400.0,1,2,74745.06222627738,1,1.0336141322534529,72779.28571428571,72779.28571428571
74876,30695,3.56,53,33,33,17,0,0,0,1308,85.1,1683397800.0,1,1,69535.46222627738,1,1.0336141322534529,71678.42857142857,71678.42857142857
65904,29290,3.57,56,35,11,18,0,13,0,1308,87.08000000000001,1683484200.0,0,1,69535.46222627738,1,1.0336141322534529,69495.71428571429,69495.71428571429
65237,22926,3.5,51,39,20,15,58,0,0,1621,89.42,1683570600.0,0,1,69535.46222627738,1,1.0336141322534529,67988.28571428571,67988.28571428571
61510,29399,3.59,53,32,0,15,0,0,0,839,91.04,1683657000.0,0,1,69535.46222627738,1,1.0336141322534529,66925.0,66925.0
67853,33381,3.19,53,30,12,17,0,11,0,1308,90.68,1683743400.0,0,1,69535.46222627738,1,1.0336141322534529,67374.42857142857,67374.42857142857
71763,35399,3.19,60,31,33,20,0,13,0,839,94.1,1683829800.0,0,1,69535.46222627738,1,1.0336141322534529,69076.42857142857,69076.42857142857
87007,43022,3.08,58,37,31,18,0,9,0,839,93.38,1683916200.0,1,1,76729.59555961071,1,1.0336141322534529,70592.85714285714,70592.85714285714
87022,36187,3.4,57,33,38,19,0,15,0,839,95.0,1684002600.0,1,2,83249.06222627738,1,1.0336141322534529,72328.0,72328.0
70366,38653,4.32,60,33,12,16,0,0,0,839,95.0,1684089000.0,0,1,76729.59555961071,1,1.0336141322534529,72965.42857142857,72965.42857142857
77436,38980,3.77,60,33,35,25,0,16,0,839,94.46,1684175400.0,0,2,75580.26222627738,1,1.0336141322534529,74708.14285714286,74708.14285714286
79207,41427,3.19,56,34,9,23,0,17,0,839,97.34,1684261800.0,0,1,76729.59555961071,1,1.0336141322534529,77236.28571428571,77236.28571428571
66820,36905,3.29,59,37,17,25,0,15,11,1308,94.82,1684348200.0,0,1,76729.59555961071,1,1.0336141322534529,77088.71428571429,77088.71428571429
81833,33860,3.31,57,36,12,23,0,18,11,839,95.72,1684434600.0,0,2,79097.86222627737,1,1.0336141322534529,78527.28571428571,78527.28571428571
85297,37392,3.71,63,41,26,19,0,0,16,1621,94.82,1684521000.0,1,1,76729.59555961071,1,1.0336141322534529,78283.0,78283.0
84539,39812,3.72,54,36,0,21,0,17,19,962,87.80000000000001,1684607400.0,1,1,76729.59555961071,1,1.0336141322534529,77928.28571428571,77928.28571428571
78349,39634,4.56,59,44,0,22,0,19,17,1275,88.88,1684693800.0,0,1,68156.49102312156,1,1.0336141322534529,79068.71428571429,79068.71428571429
75875,35439,4.09,60,44,17,34,0,25,16,839,93.02,1684780200.0,0,1,68156.49102312156,1,1.0336141322534529,78845.71428571429,78845.71428571429
74995,38663,3.6,79,67,11,55,0,44,51,962,94.82,1684866600.0,0,1,68156.49102312156,1,1.0336141322534529,78244.0,78244.0
74583,40343,3.37,68,50,15,27,64,18,0,1275,92.84,1684953000.0,0,1,68156.49102312156,1,1.0336141322534529,79353.0,79353.0
79486,40250,3.72,69,57,0,30,0,11,20,839,93.2,1685039400.0,0,1,77239.23365484881,1,1.0336141322534529,79017.71428571429,79017.71428571429
88604,51251,3.53,69,47,29,27,0,16,12,1308,92.3,1685125800.0,1,1,77239.23365484881,1,1.0336141322534529,79490.14285714286,79490.14285714286
78818,39076,3.66,62,34,36,22,0,18,0,1275,94.28,1685212200.0,1,1,77239.23365484881,1,1.0336141322534529,78672.85714285714,78672.85714285714
78126,37597,3.74,59,35,32,19,0,11,0,1308,91.76,1685298600.0,0,1,77239.23365484881,1,1.0336141322534529,78641.0,78641.0
75871,32859,3.27,62,32,41,20,0,15,0,1621,89.78,1685385000.0,0,2,74328.26222627738,1,1.0336141322534529,78640.42857142857,78640.42857142857
80284,34096,3.71,57,33,8,18,0,0,0,1621,91.04,1685471400.0,0,4,70707.86222627737,1,1.0336141322534529,79396.0,79396.0
62407,33895,4.56,58,34,14,15,61,13,0,1308,93.2,1685557800.0,0,4,70707.86222627737,1,1.0336141322534529,77656.57142857143,77656.57142857143
76963,37422,2.97,61,34,40,21,0,13,0,1308,93.38,1685644200.0,0,5,78563.06222627738,1,1.0336141322534529,77296.14285714286,77296.14285714286
85366,48183,4.0,74,37,28,21,0,0,0,962,94.46,1685730600.0,1,5,78563.06222627738,1,1.0336141322534529,76833.57142857143,76833.57142857143
87434,39957,4.14,60,38,20,23,0,13,0,1308,89.96000000000001,1685817000.0,1,5,83578.66222627737,1,1.0336141322534529,78064.42857142857,78064.42857142857
79974,37052,3.77,59,33,15,21,0,13,0,1621,91.76,1685903400.0,0,2,74310.06222627738,1,1.0336141322534529,78328.42857142857,78328.42857142857
78030,35860,3.93,62,33,16,19,0,0,0,839,93.38,1685989800.0,0,2,74310.06222627738,1,1.0336141322534529,78636.85714285714,78636.85714285714
75229,35618,3.24,54,32,31,22,0,15,0,1621,91.58,1686076200.0,0,2,74310.06222627738,1,1.0336141322534529,77914.71428571429,77914.71428571429
70160,38076,3.67,61,33,36,20,0,12,0,839,93.92,1686162600.0,0,2,74310.06222627738,1,1.0336141322534529,79022.28571428571,79022.28571428571
74502,38052,3.73,67,36,12,20,0,19,0,1275,94.1,1686249000.0,0,1,68156.49102312156,1,1.0336141322534529,78670.71428571429,78670.71428571429
88626,51379,3.29,68,40,16,18,0,0,0,1275,93.2,1686335400.0,1,1,68156.49102312156,1,1.0336141322534529,79136.42857142857,79136.42857142857
92238,40400,4.02,61,34,38,18,0,14,0,962,91.22,1686421800.0,1,1,68156.49102312156,1,1.0336141322534529,79822.71428571429,79822.71428571429
79087,35640,4.41,61,34,18,21,0,11,0,962,91.94,1686508200.0,0,1,68156.49102312156,1,1.0336141322534529,79696.0,79696.0
75227,33706,3.85,57,33,38,18,0,0,0,962,92.3,1686594600.0,0,1,68156.49102312156,1,1.0336141322534529,79295.57142857143,79295.57142857143
78487,38213,3.76,57,31,19,16,0,11,0,839,92.12,1686681000.0,0,1,68156.49102312156,1,1.0336141322534529,79761.0,79761.0
70896,37546,4.07,62,34,26,18,0,14,12,839,92.48,1686767400.0,0,1,68156.49102312156,1,1.0336141322534529,79866.14285714286,79866.14285714286
72299,36378,3.92,67,39,18,17,0,16,0,839,93.02,1686853800.0,0,1,68156.49102312156,1,1.0336141322534529,79551.42857142857,79551.42857142857
87762,43753,3.61,74,40,0,15,0,0,0,962,92.48,1686940200.0,1,1,83841.06222627738,1,1.0336141322534529,79428.0,79428.0
86181,30654,4.59,70,39,37,24,0,11,0,1621,85.82,1687026600.0,1,1,69830.26222627738,1,1.0336141322534529,78562.71428571429,78562.71428571429
69879,29519,3.82,65,41,21,29,64,20,27,1275,84.92,1687113000.0,0,1,68156.49102312156,1,1.0336141322534529,77247.28571428571,77247.28571428571
71935,31831,4.11,59,36,19,25,0,19,0,1275,87.44,1687199400.0,0,1,71179.46222627738,1,1.0336141322534529,76777.0,76777.0
77120,34463,3.39,57,37,37,24,0,13,14,1621,86.72,1687285800.0,0,1,68156.49102312156,1,1.0336141322534529,76581.71428571429,76581.71428571429
67294,33529,4.09,65,44,39,25,0,0,17,962,84.56,1687372200.0,0,1,68156.49102312156,1,1.0336141322534529,76067.14285714286,76067.14285714286
72304,32504,3.8,70,50,16,32,0,26,14,1308,86.36,1687458600.0,0,1,68156.49102312156,1,1.0336141322534529,76067.85714285714,76067.85714285714
83889,40495,3.1,86,69,28,50,0,42,30,1275,85.1,1687545000.0,1,1,78818.66222627737,1,1.0336141322534529,75514.57142857143,75514.57142857143
87407,31713,4.47,65,43,11,26,0,18,0,1621,85.46000000000001,1687631400.0,1,1,78818.66222627737,1,1.0336141322534529,75689.71428571429,75689.71428571429
73156,28175,4.29,70,65,58,31,97,28,36,1299,85.64,1687717800.0,0,1,78818.66222627737,1,1.0336141322534529,76157.85714285714,76157.85714285714
69143,26145,4.38,59,37,34,19,0,19,0,1308,86.53999999999999,1687804200.0,0,1,68156.49102312156,1,1.0336141322534529,75759.0,75759.0
71615,30219,3.68,63,37,0,26,0,17,0,962,87.25999999999999,1687890600.0,0,1,70923.46222627738,1,1.0336141322534529,74972.57142857143,74972.57142857143
62005,34127,3.75,65,38,65,27,0,15,0,1621,88.52,1687977000.0,0,1,63235.46222627737,1,1.0336141322534529,74217.0,74217.0
73572,29448,3.73,61,39,16,22,0,14,0,839,88.88,1688063400.0,0,1,68156.49102312156,1,1.0336141322534529,74398.14285714286,74398.14285714286
82999,38875,4.27,80,51,34,38,0,38,0,1275,86.53999999999999,1688149800.0,1,1,68156.49102312156,1,1.0336141322534529,74271.0,74271.0
87967,32083,4.2,73,49,25,40,0,28,0,1621,85.1,1688236200.0,1,1,68156.49102312156,1,1.0336141322534529,74351.0,74351.0
66077,29193,4.3,68,43,26,34,0,27,0,1308,84.74000000000001,1688236200.0,0,1,66493.06222627738,1,1.0336141322534529,73339.71428571429,73339.71428571429
76254,28091,4.9,65,43,0,29,0,15,0,1275,82.75999999999999,1688409000.0,0,1,68156.49102312156,1,1.0336141322534529,74355.57142857143,74355.57142857143
77299,30479,3.93,62,42,24,29,0,20,0,1308,81.14,1688495400.0,0,1,75470.66222627737,1,1.0336141322534529,75167.57142857143,75167.57142857143
66977,33020,4.39,63,42,27,27,0,17,0,1621,78.98,1688581800.0,0,1,68156.49102312156,1,1.0336141322534529,75877.85714285714,75877.85714285714
69483,32459,3.58,69,44,28,34,0,0,0,1275,87.25999999999999,1688668200.0,0,1,74032.9733373885,1,1.0336141322534529,75293.71428571429,75293.71428571429
86781,44920,3.47,78,52,0,36,0,24,0,1621,84.74000000000001,1688754600.0,1,1,74032.9733373885,1,1.0336141322534529,75834.0,75834.0
88836,35231,4.69,75,45,18,31,0,0,0,1621,84.92,1688841000.0,1,1,74032.9733373885,1,1.0336141322534529,75958.14285714286,75958.14285714286
64347,28358,5.11,65,47,18,35,0,23,0,967,78.08000000000001,1688927400.0,0,1,68156.49102312156,1,1.0336141322534529,75711.0,75711.0
67271,28652,4.09,67,43,30,33,0,20,0,1308,81.14,1689013800.0,0,1,68156.49102312156,1,1.0336141322534529,74427.71428571429,74427.71428571429
72664,32336,3.49,61,40,25,38,100,18,0,962,84.92,1689100200.0,0,1,68156.49102312156,1,1.0336141322534529,73765.57142857143,73765.57142857143
67300,32802,3.83,67,43,12,33,0,23,0,1308,85.46000000000001,1689186600.0,0,1,68156.49102312156,1,1.0336141322534529,73811.71428571429,73811.71428571429
71472,31980,3.77,73,44,35,36,0,21,0,1299,85.82,1689273000.0,0,1,68156.49102312156,1,1.0336141322534529,74095.85714285714,74095.85714285714
87171,38273,3.68,75,47,37,36,0,0,0,1308,86.72,1689359400.0,1,1,68156.49102312156,1,1.0336141322534529,74151.57142857143,74151.57142857143
86170,31128,4.13,71,47,17,30,0,0,0,839,85.64,1689445800.0,1,1,68156.49102312156,1,1.0336141322534529,73770.71428571429,73770.71428571429
71894,25208,5.4,58,40,17,31,0,35,0,1308,87.80000000000001,1689532200.0,0,2,71146.66222627737,1,1.0336141322534529,74848.85714285714,74848.85714285714
64003,24659,3.06,65,48,9,38,0,51,41,1308,86.9,1689618600.0,0,1,68156.49102312156,1,1.0336141322534529,74382.0,74382.0
74024,32688,3.96,64,48,26,38,0,24,24,1308,81.68,1689705000.0,0,1,68156.49102312156,1,1.0336141322534529,74576.28571428571,74576.28571428571
63628,33548,4.26,67,47,23,36,0,24,35,1621,82.75999999999999,1689791400.0,0,1,68156.49102312156,1,1.0336141322534529,74051.71428571429,74051.71428571429
71721,32078,3.88,73,62,22,48,0,34,51,1299,85.1,1689877800.0,0,1,68156.49102312156,1,1.0336141322534529,74087.28571428571,74087.28571428571
84430,38662,3.45,79,53,37,41,0,37,0,1621,81.5,1689964200.0,1,1,68156.49102312156,1,1.0336141322534529,73695.71428571429,73695.71428571429
87792,29656,4.2,76,49,24,41,0,32,0,962,82.22,1690050600.0,1,1,68156.49102312156,1,1.0336141322534529,73927.42857142857,73927.42857142857
73796,28840,5.0,76,59,50,54,0,44,47,962,76.82,1690137000.0,0,1,68156.49102312156,1,1.0336141322534529,74199.14285714286,74199.14285714286
73137,27490,4.06,100,100,51,100,0,100,100,962,70.7,1690223400.0,0,1,68156.49102312156,1,1.0336141322534529,75504.0,75504.0
74268,26817,4.32,72,67,39,44,70,41,45,962,74.30000000000001,1690309800.0,0,1,68156.49102312156,1,1.0336141322534529,75538.85714285714,75538.85714285714
63932,25862,4.13,67,45,11,32,0,21,0,1621,81.86,1690396200.0,0,1,68156.49102312156,1,1.0336141322534529,75582.28571428571,75582.28571428571
69378,28371,3.76,72,47,49,28,0,17,0,1308,83.66,1690482600.0,0,1,69133.86222627737,1,1.0336141322534529,75247.57142857143,75247.57142857143
78115,38243,4.19,71,51,36,32,0,19,0,839,84.2,1690482600.0,1,1,68156.49102312156,1,1.0336141322534529,74345.42857142857,74345.42857142857
85258,25451,4.28,67,45,0,30,0,22,0,1308,84.02,1690655400.0,1,2,81837.86222627739,1,1.0336141322534529,73983.42857142857,73983.42857142857
68601,23396,5.21,67,43,27,31,0,18,0,1621,84.74000000000001,1690741800.0,0,1,68156.49102312156,1,1.0336141322534529,73241.28571428571,73241.28571428571
67728,21084,4.24,61,40,22,33,0,27,0,1308,84.92,1690828200.0,0,1,62914.96222627737,1,1.0336141322534529,72468.57142857143,72468.57142857143
69365,26006,3.05,65,43,24,26,0,20,0,839,85.82,1690914600.0,0,1,68156.49102312156,1,1.0336141322534529,71768.14285714286,71768.14285714286
59898,26936,4.44,68,37,0,33,0,30,34,1308,87.08000000000001,1691001000.0,0,1,68156.49102312156,1,1.0336141322534529,71191.85714285714,71191.85714285714
69270,28755,3.74,75,43,27,22,0,0,0,1299,86.53999999999999,1691087400.0,0,1,68156.49102312156,1,1.0336141322534529,71176.42857142857,71176.42857142857
81472,34820,3.9,74,46,16,26,0,0,0,1308,87.44,1691173800.0,1,1,68156.49102312156,1,1.0336141322534529,71656.0,71656.0
83856,28403,4.09,69,45,31,25,0,24,0,1308,89.24000000000001,1691260200.0,1,1,68156.49102312156,1,1.0336141322534529,71455.71428571429,71455.71428571429
69733,28614,4.37,64,40,32,33,0,39,0,1308,88.7,1691346600.0,0,1,68156.49102312156,1,1.0336141322534529,71617.42857142857,71617.42857142857
73879,26144,4.05,67,39,26,24,0,24,0,1308,88.16,1691433000.0,0,1,68156.49102312156,1,1.0336141322534529,72496.14285714286,72496.14285714286
75594,26213,4.69,65,42,35,36,0,41,0,1308,88.52,1691519400.0,0,1,74106.66222627737,1,1.0336141322534529,73386.0,73386.0
57443,28198,3.9,65,41,12,33,0,28,0,1621,88.52,1691605800.0,0,1,68156.49102312156,1,1.0336141322534529,73035.28571428571,73035.28571428571
72158,30735,4.08,70,47,28,36,0,20,0,1275,85.64,1691692200.0,0,1,68156.49102312156,1,1.0336141322534529,73447.85714285714,73447.85714285714
82265,41300,3.82,77,73,15,44,0,33,0,1308,88.88,1691778600.0,1,1,68156.49102312156,1,1.0336141322534529,73561.14285714286,73561.14285714286
84401,37738,3.76,73,70,43,36,78,26,0,1308,86.9,1691865000.0,1,1,68156.49102312156,1,1.0336141322534529,73639.0,73639.0
74617,32752,5.67,72,66,34,31,0,24,0,1308,87.98,1691951400.0,0,1,68156.49102312156,1,1.0336141322534529,74336.71428571429,74336.71428571429
78726,26436,3.94,62,49,100,27,0,38,0,1308,87.25999999999999,1692037800.0,0,1,76612.26222627738,1,1.0336141322534529,75029.14285714286,75029.14285714286
75776,22700,4.14,65,49,10,30,0,19,29,1308,87.62,1692124200.0,0,1,69830.26222627738,1,1.0336141322534529,75055.14285714286,75055.14285714286
64695,24473,4.6,68,49,27,33,0,22,0,1308,88.88,1692210600.0,0,1,68156.49102312156,1,1.0336141322534529,76091.14285714286,76091.14285714286
61904,31205,3.42,67,49,17,31,0,16,0,839,86.0,1692297000.0,0,1,68156.49102312156,1,1.0336141322534529,74626.28571428571,74626.28571428571
79242,36039,4.76,76,58,26,34,0,0,40,1308,89.06,1692383400.0,1,1,68156.49102312156,1,1.0336141322534529,74194.42857142857,74194.42857142857
79444,28744,4.21,67,50,28,31,0,28,29,1308,89.78,1692469800.0,1,1,70812.52889294404,1,1.0336141322534529,73486.28571428571,73486.28571428571
69909,29327,4.37,65,49,18,34,0,25,47,1308,89.96000000000001,1692556200.0,0,2,69558.66222627737,1,1.0336141322534529,72813.71428571429,72813.71428571429
72695,27060,4.44,69,56,45,41,0,40,34,1308,88.16,1692642600.0,0,1,68156.49102312156,1,1.0336141322534529,71952.14285714286,71952.14285714286
71122,29121,3.76,65,48,0,47,0,26,39,1308,89.06,1692729000.0,0,1,68156.49102312156,1,1.0336141322534529,71287.28571428571,71287.28571428571
67308,26674,3.82,80,70,0,57,0,31,69,1308,89.6,1692815400.0,0,1,68156.49102312156,1,1.0336141322534529,71660.57142857143,71660.57142857143
69529,29227,3.85,68,61,33,41,0,30,32,839,91.22,1692901800.0,0,2,69254.66222627737,1,1.0336141322534529,72749.85714285714,72749.85714285714
71073,37215,3.67,76,53,23,31,0,30,0,962,89.24000000000001,1692988200.0,1,1,71922.54794056309,1,1.0336141322534529,71582.85714285714,71582.85714285714
79152,30329,4.02,69,46,12,22,0,0,0,962,87.98,1693074600.0,1,1,71922.54794056309,1,1.0336141322534529,71541.14285714286,71541.14285714286
68263,28355,3.65,63,42,28,24,0,0,0,839,89.42,1693161000.0,0,1,71922.54794056309,1,1.0336141322534529,71306.0,71306.0
64214,25777,4.05,61,36,25,24,0,0,0,1621,87.98,1693247400.0,0,2,65002.662226277374,1,1.0336141322534529,70094.42857142857,70094.42857142857
71132,26963,4.06,55,38,56,21,0,0,0,967,86.0,1693333800.0,0,3,70537.06222627738,1,1.0336141322534529,70095.85714285714,70095.85714285714
59808,25618,3.6,55,37,21,26,0,19,0,962,87.44,1693420200.0,0,3,61477.86222627737,1,1.0336141322534529,69024.42857142857,69024.42857142857
67193,28750,3.62,64,41,20,22,0,0,0,967,87.62,1693506600.0,0,1,68156.49102312156,1,1.0336141322534529,68690.71428571429,68690.71428571429
81655,38882,3.84,66,46,25,28,0,23,0,967,87.98,1693593000.0,1,1,68156.49102312156,1,1.0336141322534529,70202.42857142857,70202.42857142857
81459,32899,4.05,63,40,47,25,0,19,0,962,81.86,1693679400.0,1,1,68156.49102312156,1,1.0336141322534529,70532.0,70532.0
76555,33488,4.75,64,38,58,27,0,17,0,962,77.0,1693765800.0,0,1,68156.49102312156,1,1.0336141322534529,71716.57142857143,71716.57142857143
71946,30294,4.51,59,45,35,25,0,30,0,1621,76.82,1693852200.0,0,1,68156.49102312156,1,1.0336141322534529,72821.14285714286,72821.14285714286
75804,32198,4.39,61,39,42,29,0,26,0,839,82.75999999999999,1693938600.0,0,1,74717.06222627738,1,1.0336141322534529,73488.57142857143,73488.57142857143
58855,29014,4.65,64,41,61,32,0,18,0,1308,84.38,1693938600.0,0,1,68156.49102312156,1,1.0336141322534529,73352.42857142857,73352.42857142857
68021,31047,3.63,65,40,27,23,0,17,23,1308,86.0,1694111400.0,0,1,68156.49102312156,1,1.0336141322534529,73470.71428571429,73470.71428571429
78557,42083,3.48,70,48,16,41,0,0,0,1621,88.16,1694197800.0,1,1,68156.49102312156,1,1.0336141322534529,73028.14285714286,73028.14285714286
