,Date,Piligrims,Tonsures,Hundi,Tirupati,Tirumala,VIP darshan,tirumala darshan,srinivasam complex,tirumala darshan tickets,tirupati balaji.ap.gov.in,condition,temperature,Timestamp,weekday,festival_count,festival_impact,is_normal,is_Nagulapuram Sri Vedanarayanaswamivari Brahmotsavam,is_Devuni Kadapa Sri Lakshmi Venkateswaraswamivari Brahmotsavams,days_until_next_festival,days_since_last_festival
1029,2024-10-26,77844,27418,3.27,74,42,0,24,0,0,0,839,81.5,1729881000.0,1,1,68156.49102312156,1,0,0,1.0,1.0
1030,2024-10-27,69333,22606,3.53,58,41,0,22,0,0,0,1275,80.78,1729967400.0,1,1,68156.49102312156,1,0,0,1.0,1.0
1031,2024-10-28,63729,20957,3.85,58,30,0,18,0,0,0,1324,82.22,1730053800.0,0,1,68156.49102312156,1,0,0,1.0,1.0
1032,2024-10-29,59140,16937,3.31,57,28,0,16,0,0,0,1308,83.12,1730140200.0,0,1,68156.49102312156,1,0,0,1.0,1.0
1033,2024-10-30,59140,16211,4.37,55,33,0,17,0,20,0,1275,80.96000000000001,1730226600.0,0,1,68156.49102312156,1,0,0,1.0,1.0
1034,2024-10-31,63987,20902,2.66,46,27,100,15,0,0,0,1308,80.96000000000001,1730313000.0,0,1,64821.062226277376,0,0,0,1.0,1.0
1035,2024-11-01,67785,27753,2.38,57,38,0,20,0,23,0,1621,78.62,1730399400.0,0,2,67859.46222627738,0,0,0,1.0,1.0
1036,2024-11-02,88076,36829,3.52,69,44,0,24,0,22,0,1621,78.44,1730485800.0,1,1,68156.49102312156,1,0,0,1.0,1.0
1037,2024-11-03,84489,28871,3.76,62,37,0,19,0,21,0,1308,79.34,1730572200.0,1,1,68156.49102312156,1,0,0,1.0,1.0
1038,2024-11-04,74651,24712,4.14,58,33,0,20,0,0,0,1621,78.62,1730658600.0,0,1,68156.49102312156,1,0,0,1.0,1.0
1039,2024-11-05,68146,22667,4.23,59,36,0,22,0,21,0,839,80.24000000000001,1730745000.0,0,1,74841.06222627738,0,0,0,1.0,1.0
1040,2024-11-06,66163,25299,3.86,54,30,0,16,0,0,0,1299,80.06,1730831400.0,0,1,68156.49102312156,1,0,0,1.0,1.0
1041,2024-11-07,52643,24527,3.73,58,35,0,21,0,0,0,1308,79.34,1730917800.0,0,1,63027.86222627737,0,0,0,1.0,1.0
1042,2024-11-08,64983,25324,3.49,61,37,0,19,0,19,0,1308,79.52,1731004200.0,0,1,67318.39555961071,0,0,0,1.0,1.0
1043,2024-11-09,73558,32675,3.79,71,41,0,22,0,0,0,1308,78.62,1731090600.0,1,1,71925.06222627738,0,0,0,1.0,1.0
1044,2024-11-10,82558,26415,3.45,59,37,0,18,0,0,0,1621,77.9,1731177000.0,1,1,68156.49102312156,1,0,0,1.0,1.0
1045,2024-11-11,73917,25161,4.82,60,33,0,17,0,0,0,839,78.98,1731263400.0,0,1,68156.49102312156,1,0,0,1.0,1.0
1046,2024-11-12,61446,21374,3.81,64,35,0,18,0,0,0,1275,74.12,1731349800.0,0,1,68156.49102312156,1,0,0,1.0,1.0
1047,2024-11-13,66441,20639,4.12,60,36,0,24,0,24,0,962,73.4,1731436200.0,0,1,73249.46222627738,0,0,0,1.0,1.0
1048,2024-11-14,56711,19775,3.64,62,32,0,17,0,0,0,1621,75.38,1731522600.0,0,1,64241.46222627737,0,0,0,1.0,1.0
1049,2024-11-15,61613,20291,3.12,60,37,0,22,0,20,0,1275,76.46000000000001,1731609000.0,0,1,62914.96222627737,0,0,0,1.0,1.0
1050,2024-11-16,73179,25602,4.03,70,42,0,23,0,21,0,1621,74.66,1731695400.0,1,1,68156.49102312156,1,0,0,1.0,1.0
1051,2024-11-17,71441,23595,3.87,61,38,0,18,0,21,0,1308,77.36,1731781800.0,1,1,70784.26222627738,0,0,0,1.0,1.0
1052,2024-11-18,62085,21335,3.78,71,41,0,24,0,0,0,1308,75.2,1731868200.0,0,1,68156.49102312156,1,0,0,1.0,1.0
1053,2024-11-19,62248,18852,3.71,70,40,0,24,0,29,0,839,76.82,1731954600.0,0,1,68156.49102312156,1,0,0,1.0,1.0
1054,2024-11-20,59231,22029,3.08,62,43,0,27,0,32,0,1308,76.1,1732041000.0,0,1,68156.49102312156,1,0,0,1.0,1.0
1055,2024-11-21,60803,21930,3.27,65,47,0,37,0,30,0,839,76.46000000000001,1732127400.0,0,1,68156.49102312156,1,0,0,1.0,1.0
1056,2024-11-22,63731,22890,3.94,61,40,0,22,0,0,0,839,75.74000000000001,1732213800.0,0,1,68156.49102312156,1,0,0,1.0,1.0
1057,2024-11-23,75147,28096,3.16,63,47,0,31,0,20,0,839,79.16,1732300200.0,1,1,68156.49102312156,1,0,0,1.0,1.0
1058,2024-11-24,75737,23208,4.14,55,37,0,26,0,49,0,839,78.98,1732386600.0,1,1,68156.49102312156,1,0,0,1.0,1.0
1059,2024-11-25,63637,24016,4.2,69,72,73,41,100,43,0,839,77.36,1732473000.0,0,1,66803.86222627737,0,0,0,1.0,1.0
1060,2024-11-26,64525,19880,3.53,61,41,0,26,0,24,0,962,69.98,1732559400.0,0,1,68156.49102312156,1,0,0,1.0,1.0
1061,2024-11-27,67626,22231,3.75,61,37,0,22,0,23,0,1308,72.86,1732645800.0,0,1,68156.49102312156,1,0,0,1.0,1.0
1062,2024-11-28,56952,21714,3.84,58,30,0,16,0,0,0,839,74.30000000000001,1732732200.0,0,2,63675.11936913452,0,0,0,1.0,1.0
1063,2024-11-29,62147,23096,3.77,62,39,0,25,0,0,0,1621,72.86,1732818600.0,0,2,63675.11936913452,0,0,0,1.0,1.0
1064,2024-11-30,73169,25112,3.35,72,43,0,23,0,20,0,1275,67.46000000000001,1732905000.0,1,2,63675.11936913452,0,0,0,1.0,1.0
1065,2024-12-01,67496,19064,3.33,65,40,0,15,0,0,0,1275,70.52,1732991400.0,1,3,67628.26222627738,0,0,0,1.0,1.0
1066,2024-12-02,58607,19841,3.61,66,38,0,16,0,19,0,962,73.58000000000001,1733077800.0,0,3,60517.062226277376,0,0,0,1.0,1.0
1067,2024-12-03,60301,20222,3.32,65,38,0,21,0,19,0,1621,76.64,1733164200.0,0,2,63675.11936913452,0,0,0,1.0,1.0
1068,2024-12-04,65265,21384,3.27,62,34,0,27,0,28,0,962,76.1,1733250600.0,0,2,63675.11936913452,0,0,0,1.0,1.0
1069,2024-12-05,46957,21560,2.97,60,30,0,18,0,20,0,1621,76.82,1733337000.0,0,2,63675.11936913452,0,0,0,1.0,1.0
1070,2024-12-06,75782,26057,2.97,60,36,0,20,0,0,0,1308,78.25999999999999,1733423400.0,0,3,74257.06222627738,0,0,0,1.0,1.0
1071,2024-12-07,78569,28193,3.54,64,36,0,19,0,0,0,1621,78.62,1733509800.0,1,1,76486.66222627737,0,0,0,1.0,1.0
1072,2024-12-08,73107,22721,3.58,57,37,0,21,0,0,0,839,77.36,1733596200.0,1,1,68156.49102312156,1,0,0,1.0,1.0
1073,2024-12-09,67124,24069,3.77,60,37,0,24,0,0,0,1308,77.72,1733682600.0,0,1,68156.49102312156,1,0,0,1.0,1.0
1074,2024-12-10,67284,19064,4.27,57,37,0,19,0,34,0,1308,77.18,1733769000.0,0,1,68156.49102312156,1,0,0,1.0,1.0
1075,2024-12-11,65887,25725,3.88,59,34,0,21,0,0,0,1299,71.42,1733855400.0,0,1,71986.66222627737,0,0,0,1.0,1.0
1076,2024-12-12,61178,22464,3.85,64,41,0,17,0,19,0,1275,68.72,1733941800.0,0,1,64510.662226277374,0,0,0,1.0,1.0
1077,2024-12-13,63722,22225,3.77,70,39,0,21,0,20,0,1308,73.75999999999999,1734028200.0,0,1,64609.062226277376,0,0,0,1.0,1.0
1078,2024-12-14,72962,30645,3.37,66,46,0,21,0,0,0,839,73.94,1734114600.0,1,1,68156.49102312156,1,0,0,1.0,1.0
1079,2024-12-15,66160,22724,3.47,58,42,0,22,0,23,0,839,73.22,1734201000.0,1,2,66559.46222627738,0,0,0,1.0,1.0
1080,2024-12-16,62112,22541,3.36,67,40,0,27,0,22,0,839,73.03999999999999,1734287400.0,0,1,67248.52889294404,0,0,0,1.0,1.0
1081,2024-12-17,63598,20102,3.59,71,41,0,23,0,24,0,1308,75.92,1734373800.0,0,1,68156.49102312156,1,0,0,1.0,1.0
1082,2024-12-18,70457,22152,4.16,66,44,0,32,0,0,0,1275,75.56,1734460200.0,0,1,68156.49102312156,1,0,0,1.0,1.0
1083,2024-12-19,58165,20377,3.6,71,43,0,25,0,30,0,1299,75.56,1734546600.0,0,1,68156.49102312156,1,0,0,1.0,1.0
1084,2024-12-20,65299,20297,3.75,64,46,0,28,0,17,0,1308,78.25999999999999,1734633000.0,0,1,68156.49102312156,1,0,0,1.0,1.0
1085,2024-12-21,72411,27677,3.44,72,63,0,37,0,24,0,1308,79.34,1734719400.0,1,1,68156.49102312156,1,0,0,1.0,1.0
1086,2024-12-22,77260,24223,4.12,70,51,0,38,0,31,91,839,78.25999999999999,1734805800.0,1,1,68156.49102312156,1,0,0,1.0,1.0
1087,2024-12-23,65656,24360,4.15,79,73,0,70,0,53,0,839,77.53999999999999,1734892200.0,0,1,68156.49102312156,1,0,0,1.0,1.0
1088,2024-12-24,67209,22708,4.23,100,98,98,100,0,100,0,1621,73.58000000000001,1734978600.0,0,1,68156.49102312156,1,0,0,1.0,1.0
1089,2024-12-25,73301,26242,4.14,82,61,0,41,0,34,0,1308,75.38,1735065000.0,0,1,68156.49102312156,1,0,0,1.0,1.0
1090,2024-12-26,59584,24905,4.18,91,100,0,73,0,56,0,1621,73.4,1735151400.0,0,1,68156.49102312156,1,0,0,1.0,1.0
1091,2024-12-27,66715,24503,4.06,79,55,0,39,0,27,0,1275,70.88,1735237800.0,0,1,68156.49102312156,1,0,0,1.0,1.0
1092,2024-12-28,78414,26100,3.45,76,50,0,28,0,25,0,839,76.46000000000001,1735324200.0,1,1,68156.49102312156,1,0,0,1.0,1.0
1093,2024-12-29,84950,21098,3.8,64,42,0,23,0,0,0,839,76.28,1735410600.0,1,1,68156.49102312156,1,0,0,1.0,1.0
1094,2024-12-30,68298,16544,4.1,68,42,0,26,0,0,0,1308,74.66,1735497000.0,0,2,68269.86222627737,0,0,0,1.0,1.0
1095,2024-12-31,62495,19298,3.8,68,35,0,15,0,0,0,839,76.1,1735583400.0,0,1,68156.49102312156,1,0,0,1.0,0.0
